User ID,Gender,Age,EstimatedSalary,MaritalStatus,EducationLevel,EmploymentStatus,CreditScore,LoanAmount,NumOfDependents,HomeOwnership,MobileBankingUsage,AnnualExpenses,InternetUsagePerDay,Purchased
100304,Female,19,117493,Single,High School,Employed,448,29159,1,Own,1,54213,2.57,1
100305,Male,58,35728,Married,High School,Retired,309,6514,4,Own,0,30811,2.78,1
100306,Female,39,26997,Single,PhD,Employed,841,35345,1,Mortgage,0,66687,3.5,0
100307,Female,58,123537,Married,Master,Unemployed,354,22763,1,Own,1,55879,3.54,1
100308,Female,33,80408,Divorced,PhD,Retired,479,13568,0,Mortgage,0,9592,6.29,1
100309,Female,46,78097,Single,Bachelor,Employed,680,29003,1,Own,0,52159,1.56,1
100310,Female,47,149526,Single,Master,Employed,721,6311,2,Own,0,29552,1.68,1
100311,Male,29,58523,Single,Bachelor,Student,750,42596,1,Mortgage,1,66898,5.2,1
100312,Female,52,141648,Single,High School,Retired,392,39315,1,Rent,1,57118,4.79,1
100313,Male,28,45163,Married,Master,Retired,819,18191,3,Mortgage,0,24744,1.66,0
100314,Male,38,37718,Married,Bachelor,Unemployed,712,21908,3,Rent,1,27046,6.89,1
100315,Female,38,107508,Divorced,High School,Employed,693,2415,0,Mortgage,1,29454,2.97,0
100316,Male,22,103767,Divorced,Bachelor,Student,630,41276,0,Rent,1,20829,3.25,1
100317,Male,37,59619,Divorced,Bachelor,Employed,732,48650,2,Rent,1,47372,3.65,1
100318,Male,54,32126,Divorced,PhD,Employed,462,19833,3,Rent,0,69932,2.92,1
100319,Female,20,109131,Single,High School,Employed,339,16406,4,Mortgage,1,65928,4.68,1
100320,Female,50,84926,Married,PhD,Retired,384,30336,0,Mortgage,1,47693,3.41,1
100321,Male,26,60633,Married,Master,Employed,390,30421,0,Mortgage,0,28084,2.45,1
100322,Female,26,97654,Married,High School,Unemployed,783,37264,3,Rent,1,41398,7.28,1
100323,Female,21,23317,Married,PhD,Student,684,12780,3,Rent,0,36683,2.81,0
100324,Female,52,64980,Divorced,PhD,Student,492,40871,2,Mortgage,0,37477,5.74,1
100325,Female,34,64115,Single,Master,Employed,552,13221,3,Mortgage,1,8869,3.1,0
100326,Male,51,81646,Married,Bachelor,Student,543,22116,1,Own,0,10200,3.76,1
100327,Male,41,63158,Single,Bachelor,Employed,569,40790,4,Own,0,48451,2.27,1
100328,Female,49,75963,Single,Bachelor,Retired,318,41263,1,Own,1,7039,6.14,1
100329,Female,18,67631,Single,Master,Student,339,15422,1,Own,1,18079,6.03,0
100330,Male,25,69316,Single,PhD,Retired,815,42474,1,Own,1,28838,0.67,1
100331,Male,40,125364,Married,High School,Retired,332,22483,0,Mortgage,0,39075,0.95,1
100332,Female,57,79342,Married,Master,Unemployed,749,41100,1,Rent,0,66356,7.42,1
100333,Male,29,35504,Married,Bachelor,Unemployed,838,6416,0,Rent,0,11634,7.17,0
100334,Female,29,88593,Divorced,Bachelor,Student,618,16251,3,Mortgage,0,69899,4.3,0
100335,Female,32,46660,Married,High School,Employed,423,28074,4,Mortgage,0,6724,4.2,1
100336,Male,58,57196,Divorced,Master,Employed,671,47540,4,Mortgage,0,27054,6.59,1
100337,Male,36,85938,Divorced,Bachelor,Employed,650,13164,1,Own,1,42458,1.54,1
100338,Female,43,28605,Divorced,Master,Employed,622,3468,4,Own,0,7455,5.4,1
100339,Female,46,77388,Married,PhD,Unemployed,787,44655,0,Own,0,52430,4.07,1
100340,Male,39,101297,Married,Master,Employed,750,3027,3,Mortgage,1,55093,6.07,1
100341,Female,57,75501,Married,PhD,Employed,652,24555,1,Mortgage,0,12092,0.73,1
100342,Male,38,73309,Divorced,High School,Retired,415,12944,2,Rent,0,59447,4.95,0
100343,Female,55,47043,Divorced,PhD,Employed,312,1315,4,Mortgage,0,31612,4.68,1
100344,Male,37,53635,Single,PhD,Employed,619,15133,4,Own,1,45456,6.81,1
100345,Male,46,99315,Divorced,High School,Unemployed,464,37757,1,Rent,1,47773,5.58,1
100346,Male,21,100691,Divorced,Bachelor,Student,384,34298,4,Mortgage,1,36102,7.1,0
100347,Female,24,126514,Married,High School,Retired,547,25268,4,Rent,1,8061,7.15,1
100348,Female,45,53132,Single,Master,Retired,731,44362,2,Rent,0,37001,3.56,1
100349,Male,45,109387,Single,High School,Student,778,5757,0,Mortgage,0,15586,1.53,1
100350,Female,21,35366,Single,Master,Retired,667,41640,1,Own,1,33943,5.23,1
100351,Male,39,113944,Married,Bachelor,Employed,656,49266,1,Own,0,14476,7.05,1
100352,Male,29,92107,Single,Master,Employed,707,30967,2,Rent,0,29971,1.06,0
100353,Female,20,82580,Single,High School,Student,644,26795,2,Mortgage,0,8763,4.68,1
100354,Female,39,135267,Married,High School,Unemployed,478,29798,0,Mortgage,1,50209,1.36,1
100355,Male,19,142362,Single,Bachelor,Unemployed,724,43726,3,Own,0,29078,0.7,1
100356,Female,41,77889,Divorced,High School,Retired,840,34835,1,Mortgage,1,63434,5.6,1
100357,Female,51,99553,Divorced,Bachelor,Unemployed,742,32461,4,Mortgage,0,40656,5.61,1
100358,Male,44,59236,Divorced,Bachelor,Unemployed,605,34495,0,Rent,0,14914,5.0,0
100359,Male,58,24150,Divorced,High School,Unemployed,666,17627,1,Mortgage,1,58595,6.94,1
100360,Female,18,131369,Divorced,PhD,Unemployed,335,27361,0,Mortgage,1,9006,1.11,1
100361,Male,25,39423,Divorced,Master,Unemployed,762,1711,3,Mortgage,0,22470,1.29,0
100362,Male,40,24137,Divorced,PhD,Unemployed,445,12085,1,Own,1,11499,6.98,0
100363,Female,55,49992,Divorced,Bachelor,Unemployed,445,28726,4,Own,1,39072,4.27,1
100364,Male,23,130540,Divorced,Master,Retired,679,8924,1,Rent,0,16304,2.55,1
100365,Male,39,114438,Married,PhD,Employed,467,16549,0,Own,1,35235,6.04,1
100366,Female,42,135140,Married,High School,Unemployed,574,9462,3,Own,1,27894,7.21,1
100367,Female,35,64921,Divorced,PhD,Employed,386,43757,0,Own,1,22398,5.67,0
100368,Male,34,141225,Married,Master,Student,453,3560,0,Own,1,50332,6.44,1
100369,Male,29,99369,Married,Master,Employed,796,22523,2,Rent,1,29796,2.62,0
100370,Female,23,86917,Divorced,Master,Student,614,20944,0,Mortgage,1,60000,2.67,1
100371,Female,43,93690,Divorced,Master,Retired,573,3177,3,Mortgage,0,16997,6.98,1
100372,Female,44,54235,Married,PhD,Employed,561,21098,4,Mortgage,1,35780,5.11,1
100373,Female,25,98975,Divorced,High School,Student,786,36846,2,Rent,1,47086,2.26,1
100374,Male,36,39122,Divorced,High School,Employed,753,28475,0,Own,0,32832,4.43,1
100375,Female,59,43956,Divorced,Master,Retired,742,43736,1,Rent,1,31506,5.64,1
100376,Female,18,83879,Divorced,High School,Employed,561,33447,2,Rent,1,69658,2.14,1
100377,Male,46,78560,Married,PhD,Student,842,22416,3,Rent,0,48082,5.41,0
100378,Female,52,141435,Single,High School,Unemployed,404,15120,1,Mortgage,0,13664,0.82,1
100379,Male,57,102800,Married,Bachelor,Unemployed,649,3948,3,Own,1,42888,2.78,1
100380,Female,31,130310,Single,High School,Unemployed,737,3520,1,Mortgage,1,54567,5.55,1
100381,Female,52,88685,Single,Master,Retired,468,8269,4,Rent,0,35164,1.62,1
100382,Female,37,44660,Single,High School,Unemployed,642,27961,3,Rent,1,35060,2.17,1
100383,Male,30,148029,Married,High School,Retired,529,14336,1,Mortgage,1,56020,7.09,1
100384,Male,55,126196,Married,High School,Unemployed,322,46198,3,Mortgage,0,18985,5.56,1
100385,Female,25,106064,Married,High School,Retired,580,15020,2,Mortgage,0,41880,4.24,0
100386,Male,37,134440,Married,Bachelor,Retired,818,28280,3,Own,0,22917,2.08,1
100387,Male,50,21168,Married,PhD,Employed,552,44478,3,Mortgage,1,62074,3.06,1
100388,Male,43,65124,Single,Master,Unemployed,703,17746,1,Own,0,6462,4.81,1
100389,Male,56,55897,Married,Master,Employed,432,3256,3,Own,1,51958,1.66,0
100390,Male,38,35032,Single,High School,Student,573,41120,4,Mortgage,0,29082,4.11,1
100391,Male,59,72797,Married,PhD,Unemployed,531,28712,0,Rent,0,6865,3.57,0
100392,Female,58,55294,Married,High School,Unemployed,844,13836,2,Rent,1,41777,4.08,1
100393,Female,26,63827,Divorced,Bachelor,Unemployed,378,26711,1,Own,0,16322,1.29,1
100394,Male,41,23516,Single,PhD,Unemployed,334,5358,3,Own,1,31312,1.3,1
100395,Female,54,39751,Married,PhD,Employed,794,12339,3,Own,1,32762,7.73,0
100396,Female,58,50373,Married,PhD,Employed,409,33039,3,Rent,1,19538,7.85,1
100397,Female,34,142026,Married,PhD,Retired,620,22245,2,Own,1,62125,3.7,1
100398,Female,41,50270,Divorced,High School,Employed,627,48251,0,Own,1,12710,6.42,0
100399,Male,38,30386,Single,Bachelor,Retired,683,18259,4,Rent,0,69705,5.42,0
100400,Female,56,121859,Married,PhD,Student,663,8129,4,Mortgage,0,30047,1.38,1
100401,Female,58,84817,Married,Master,Employed,531,49789,1,Rent,1,8177,2.73,1
100402,Male,56,85184,Married,Master,Retired,713,43112,0,Mortgage,1,32502,2.85,1
100403,Male,30,134316,Divorced,Bachelor,Unemployed,593,41573,0,Mortgage,1,69452,4.97,1
100404,Female,28,99693,Married,Master,Student,846,42588,2,Own,1,24249,4.85,1
100405,Female,36,57879,Single,High School,Retired,473,12211,3,Own,0,8197,7.43,1
100406,Female,28,125056,Single,High School,Student,691,31197,0,Mortgage,0,40229,6.43,1
100407,Female,30,69597,Single,Bachelor,Unemployed,401,16628,3,Own,0,29166,6.93,1
100408,Female,18,59132,Single,PhD,Unemployed,592,27300,2,Mortgage,0,51754,7.18,1
100409,Female,57,23626,Married,Master,Retired,384,46708,1,Own,0,8581,6.51,1
100410,Male,36,105936,Divorced,Master,Retired,500,48092,1,Rent,0,13692,3.0,1
100411,Female,29,122179,Divorced,Bachelor,Unemployed,840,18512,3,Mortgage,1,45762,2.11,1
100412,Female,25,123801,Divorced,Bachelor,Retired,596,21945,3,Mortgage,0,37888,4.79,1
100413,Male,25,101515,Married,Master,Unemployed,355,42723,0,Own,0,6775,5.67,1
100414,Male,29,97065,Divorced,PhD,Employed,771,34787,2,Rent,1,37656,3.4,0
100415,Male,50,75390,Single,Bachelor,Retired,315,22408,1,Own,1,5606,6.86,1
100416,Male,43,36645,Married,High School,Student,365,49408,0,Rent,1,62281,7.7,0
100417,Female,56,111960,Divorced,Master,Unemployed,771,21311,4,Own,1,12375,4.77,1
100418,Female,45,74144,Single,Bachelor,Employed,322,36609,0,Mortgage,1,66789,3.92,1
100419,Female,22,33382,Single,Bachelor,Retired,785,12139,3,Rent,0,5819,6.82,0
100420,Female,25,24025,Married,Bachelor,Unemployed,714,39245,4,Rent,1,16456,0.68,0
100421,Female,42,63226,Married,Master,Employed,604,42634,0,Own,1,36373,1.47,1
100422,Female,44,99380,Divorced,High School,Retired,476,18610,2,Rent,1,5783,6.84,1
100423,Male,40,142971,Divorced,High School,Unemployed,494,29952,1,Own,0,55998,5.99,0
100424,Female,47,138910,Divorced,Master,Unemployed,312,14568,4,Rent,1,12560,3.62,1
100425,Male,40,89711,Married,Bachelor,Unemployed,465,25899,2,Own,1,34168,7.17,1
100426,Male,37,116055,Divorced,Master,Retired,449,44798,0,Own,0,5391,3.14,1
100427,Female,35,146189,Divorced,Master,Employed,640,13002,3,Own,1,29264,5.25,1
100428,Male,35,94710,Single,Bachelor,Unemployed,473,8529,3,Mortgage,0,66089,5.26,1
100429,Female,19,23443,Single,Master,Employed,466,19069,2,Rent,0,38900,1.88,0
100430,Male,21,41395,Single,PhD,Employed,396,49478,3,Mortgage,1,65320,2.64,1
100431,Female,47,30725,Divorced,High School,Student,703,4712,1,Mortgage,0,15709,7.37,1
100432,Male,50,53461,Married,PhD,Employed,376,40826,2,Mortgage,1,42213,1.88,1
100433,Female,53,147000,Single,PhD,Employed,536,20328,2,Mortgage,1,18062,1.8,1
100434,Female,35,61115,Married,PhD,Employed,590,18711,3,Rent,1,51801,4.1,1
100435,Female,54,130084,Divorced,Master,Employed,435,6906,2,Rent,0,15388,1.19,1
100436,Female,36,116887,Divorced,Bachelor,Employed,666,30107,0,Mortgage,0,52359,7.21,1
100437,Female,45,103732,Single,Master,Retired,847,18813,4,Rent,0,33036,1.25,1
100438,Male,57,132145,Married,High School,Student,547,10153,4,Rent,0,10318,5.12,1
100439,Male,37,99790,Single,Master,Unemployed,513,47213,3,Own,0,68371,3.05,1
100440,Male,50,99557,Divorced,Master,Student,369,32679,1,Rent,1,59714,6.53,1
100441,Female,29,131672,Married,Master,Student,628,30588,1,Mortgage,1,35544,4.92,1
100442,Male,32,91260,Single,Master,Unemployed,315,49096,3,Rent,1,69697,3.41,1
100443,Female,58,48690,Divorced,PhD,Employed,786,24770,3,Mortgage,0,25823,7.88,1
100444,Female,56,21407,Single,Bachelor,Unemployed,473,19852,2,Rent,0,54828,1.0,1
100445,Male,19,93568,Married,High School,Employed,573,48422,1,Mortgage,0,44019,4.83,0
100446,Male,46,78560,Married,High School,Unemployed,823,20612,4,Rent,1,21978,7.92,0
100447,Female,58,67340,Married,High School,Retired,518,31907,3,Rent,1,33460,5.68,1
100448,Male,27,37794,Married,Master,Student,812,31171,4,Rent,0,49111,6.05,1
100449,Female,19,39881,Married,High School,Employed,698,16448,4,Mortgage,1,8324,0.74,0
100450,Female,28,106292,Single,PhD,Student,410,4966,1,Own,0,27552,0.66,1
100451,Female,30,125698,Single,Bachelor,Employed,763,42876,4,Mortgage,1,60578,0.77,1
100452,Female,27,114952,Single,Master,Unemployed,392,22401,2,Rent,0,61882,7.94,1
100453,Female,31,69703,Single,Master,Unemployed,750,22539,2,Mortgage,0,7934,7.85,0
100454,Male,35,64354,Divorced,PhD,Unemployed,695,35018,1,Rent,1,10033,3.01,1
100455,Male,26,111288,Divorced,High School,Retired,778,5688,2,Rent,1,44531,2.68,1
100456,Female,56,98462,Single,Master,Unemployed,615,21457,3,Own,0,11086,1.59,1
100457,Female,45,139020,Divorced,Master,Unemployed,652,37555,1,Rent,1,42101,2.97,1
100458,Male,20,119301,Divorced,PhD,Retired,538,42899,4,Rent,1,48945,3.28,0
100459,Male,37,138764,Married,PhD,Student,403,32379,3,Rent,1,31939,6.11,1
100460,Female,23,34390,Single,High School,Student,328,11470,1,Own,0,54991,7.0,0
100461,Male,44,124403,Divorced,Bachelor,Employed,388,39426,4,Mortgage,1,23894,6.1,1
100462,Female,19,107475,Divorced,Bachelor,Student,674,10193,4,Own,1,66113,5.35,1
100463,Male,46,47307,Single,High School,Employed,696,35980,4,Mortgage,1,9687,6.24,1
100464,Female,55,116364,Married,Bachelor,Employed,663,40635,4,Rent,1,7887,6.04,1
100465,Male,20,114049,Single,PhD,Student,446,40731,4,Mortgage,0,8043,4.07,1
100466,Female,33,138740,Married,PhD,Student,613,23077,1,Mortgage,0,23015,3.02,1
100467,Male,47,139991,Divorced,PhD,Retired,847,45097,2,Mortgage,0,22789,2.62,1
100468,Male,57,44502,Married,Bachelor,Employed,751,37759,4,Mortgage,1,61784,5.6,1
100469,Female,19,115599,Married,Bachelor,Student,805,10295,3,Rent,0,11115,7.69,1
100470,Male,34,42486,Single,Master,Student,785,15735,1,Own,1,33821,4.86,0
100471,Female,58,131813,Divorced,Master,Retired,400,48011,0,Mortgage,0,27879,7.34,1
100472,Male,29,58258,Single,Master,Student,406,46185,2,Rent,0,56641,0.61,0
100473,Female,52,77716,Single,Bachelor,Unemployed,590,4032,3,Rent,1,58642,6.46,0
100474,Male,18,117228,Divorced,Master,Unemployed,648,44773,4,Rent,1,65780,6.9,1
100475,Female,32,123920,Single,PhD,Employed,526,37671,1,Rent,1,54157,5.23,0
100476,Male,43,101494,Single,Bachelor,Retired,349,46019,1,Mortgage,0,56733,7.51,1
100477,Female,54,120552,Married,High School,Student,457,30897,4,Own,1,37717,4.92,1
100478,Male,38,102768,Single,Bachelor,Employed,627,26836,3,Rent,1,46179,2.3,0
100479,Female,48,30748,Divorced,Master,Student,376,37438,1,Own,1,65262,2.12,1
100480,Female,42,82785,Single,Bachelor,Unemployed,753,22278,2,Own,0,45971,4.67,1
100481,Female,40,96050,Married,Master,Student,609,22902,3,Own,1,40610,7.3,1
100482,Male,41,42738,Single,Master,Student,626,37091,4,Rent,0,10504,1.04,1
100483,Female,55,94231,Single,High School,Student,807,8120,3,Rent,0,60999,5.03,1
100484,Male,45,93606,Single,High School,Unemployed,406,8859,3,Rent,1,13649,6.27,1
100485,Female,38,113301,Married,PhD,Unemployed,540,33867,0,Own,1,31848,1.37,1
100486,Male,35,61662,Divorced,Master,Retired,734,31611,4,Rent,1,68823,1.38,1
100487,Female,53,138313,Divorced,Bachelor,Unemployed,327,37424,2,Rent,1,29742,3.25,1
100488,Male,52,116297,Married,High School,Employed,548,46477,4,Own,0,20675,2.55,1
100489,Male,26,102234,Married,High School,Student,663,7786,0,Rent,1,45051,1.99,1
100490,Female,55,35123,Single,Master,Unemployed,832,34461,4,Mortgage,1,51917,1.99,1
100491,Male,47,120680,Divorced,Bachelor,Employed,771,22185,4,Mortgage,0,39741,1.48,1
100492,Male,51,45616,Married,High School,Unemployed,838,41977,2,Mortgage,0,31520,5.08,0
100493,Female,49,122682,Divorced,High School,Student,712,32190,0,Mortgage,1,19833,5.66,1
100494,Male,20,31182,Single,Bachelor,Employed,464,4709,4,Own,1,56347,5.77,0
100495,Male,20,110369,Married,High School,Unemployed,347,20154,4,Rent,1,66475,4.49,1
100496,Male,45,118878,Divorced,Bachelor,Unemployed,783,21859,1,Mortgage,1,12574,7.65,1
100497,Female,32,82013,Divorced,Master,Employed,457,48611,4,Mortgage,1,13143,7.1,0
100498,Male,58,51331,Single,High School,Retired,450,5209,2,Rent,0,28936,7.68,0
100499,Female,40,66098,Married,Master,Employed,524,24379,1,Own,0,41596,3.42,1
100500,Male,57,46128,Divorced,Bachelor,Employed,559,15846,0,Mortgage,0,26469,7.08,0
100501,Male,28,51556,Single,Master,Employed,686,19003,3,Rent,1,53538,6.22,1
100502,Male,49,147398,Divorced,Master,Employed,555,26426,2,Rent,1,68795,3.05,1
100503,Female,53,107505,Single,Master,Unemployed,360,43856,0,Mortgage,1,42505,1.3,1
100504,Male,50,41876,Divorced,PhD,Employed,695,26551,1,Mortgage,1,21623,5.62,1
100505,Male,41,28949,Divorced,Bachelor,Employed,696,19900,3,Rent,0,63260,1.52,1
100506,Female,56,71962,Single,Bachelor,Student,461,13380,0,Rent,0,40720,2.7,0
100507,Male,51,110054,Married,Bachelor,Unemployed,679,10707,2,Mortgage,1,16630,4.25,1
100508,Female,45,143984,Single,Bachelor,Student,742,25379,1,Mortgage,1,22239,5.6,1
100509,Female,54,91206,Married,Bachelor,Unemployed,648,26068,2,Mortgage,1,36023,7.45,1
100510,Male,24,44099,Divorced,High School,Retired,330,7906,2,Mortgage,0,32240,4.95,0
100511,Female,21,124871,Divorced,High School,Retired,370,16895,1,Own,0,41006,5.54,1
100512,Male,54,32716,Single,High School,Unemployed,696,20420,4,Rent,1,5553,2.83,1
100513,Female,18,72611,Single,Master,Retired,737,16212,2,Mortgage,1,29518,5.65,0
100514,Female,18,58885,Married,Master,Retired,301,15323,1,Rent,0,48773,3.78,1
100515,Male,37,73144,Married,Bachelor,Unemployed,434,33934,2,Mortgage,1,47845,6.93,1
100516,Female,36,85220,Married,PhD,Employed,445,8348,4,Own,0,18612,3.44,1
100517,Female,46,27837,Single,Bachelor,Student,478,1575,1,Rent,1,16137,4.01,0
100518,Female,27,69355,Divorced,High School,Unemployed,563,40939,0,Own,0,69459,3.74,1
100519,Female,35,67299,Single,Bachelor,Unemployed,610,16748,0,Rent,1,30804,6.58,1
100520,Female,45,39159,Divorced,Master,Unemployed,503,4343,0,Own,0,46154,7.65,1
100521,Male,52,145212,Single,Bachelor,Student,329,43115,3,Mortgage,0,45106,2.95,1
100522,Female,48,136680,Single,High School,Unemployed,358,26391,2,Mortgage,1,37505,4.06,1
100523,Male,44,136931,Married,Bachelor,Student,308,23407,2,Own,0,49647,5.79,1
100524,Female,28,126802,Divorced,Master,Student,623,43495,1,Mortgage,1,60146,7.22,1
100525,Male,55,136375,Single,PhD,Retired,466,44693,3,Own,0,14617,4.2,1
100526,Male,22,122413,Single,High School,Employed,636,41747,2,Own,1,20398,1.32,1
100527,Female,25,71012,Divorced,Bachelor,Retired,678,10154,1,Rent,1,66163,3.27,1
100528,Female,51,79305,Single,Master,Unemployed,541,22555,4,Own,0,7693,4.63,1
100529,Female,29,107096,Divorced,High School,Unemployed,459,27623,2,Rent,1,35971,3.63,1
100530,Male,55,37106,Married,High School,Student,534,39177,2,Own,1,66097,1.9,1
100531,Female,18,78123,Married,Master,Retired,752,38309,4,Rent,1,6971,0.78,1
100532,Male,48,131825,Divorced,Bachelor,Student,498,21244,4,Rent,1,59554,5.66,1
100533,Male,21,28720,Married,Bachelor,Retired,776,28927,2,Mortgage,0,19542,7.95,1
100534,Male,22,57661,Divorced,Bachelor,Retired,332,2067,4,Rent,0,13691,7.39,1
100535,Female,47,135031,Single,High School,Retired,707,18265,1,Rent,1,18454,5.62,1
100536,Female,41,113898,Single,PhD,Retired,388,7909,2,Own,0,25498,6.81,1
100537,Male,20,113794,Divorced,High School,Retired,520,22416,2,Rent,1,8773,2.42,1
100538,Male,28,107318,Single,Bachelor,Employed,368,15236,0,Mortgage,1,25031,5.17,1
100539,Female,21,126704,Married,High School,Unemployed,593,32365,2,Own,1,45677,0.95,1
100540,Male,43,41120,Single,PhD,Retired,536,27125,0,Rent,0,7866,5.8,1
100541,Female,44,39790,Single,High School,Retired,459,11929,4,Own,1,54838,7.77,0
100542,Male,44,78655,Divorced,Master,Student,589,42060,4,Own,1,37568,6.96,1
100543,Female,59,79643,Married,Bachelor,Unemployed,832,32411,1,Own,0,7067,4.51,1
100544,Male,23,113448,Single,Bachelor,Unemployed,634,16319,0,Own,1,27291,6.42,1
100545,Female,32,67374,Single,Bachelor,Unemployed,801,36584,2,Own,0,33497,7.58,1
100546,Male,47,62907,Divorced,High School,Retired,545,7411,0,Rent,0,54599,2.12,1
100547,Female,59,70071,Divorced,High School,Student,622,32602,4,Own,0,36969,6.45,1
100548,Female,54,140507,Married,High School,Unemployed,628,49489,4,Own,1,47726,2.52,1
100549,Male,54,54812,Single,Bachelor,Student,846,8204,1,Mortgage,1,47084,7.08,1
100550,Male,59,69570,Divorced,High School,Employed,638,19899,4,Mortgage,1,36458,1.24,1
100551,Female,54,70901,Divorced,Bachelor,Employed,470,25517,0,Own,1,21677,1.84,1
100552,Male,52,80186,Divorced,High School,Student,409,35507,2,Rent,1,35245,5.9,0
100553,Female,40,142066,Married,Bachelor,Retired,309,5052,2,Mortgage,1,58312,1.81,1
100554,Male,23,148364,Divorced,Master,Unemployed,501,39554,0,Mortgage,1,40314,1.69,1
100555,Female,21,70251,Married,High School,Employed,556,13013,1,Own,1,13267,4.67,0
100556,Female,35,85171,Married,Bachelor,Employed,561,46364,2,Rent,1,44812,6.76,1
100557,Female,26,56160,Single,Master,Student,729,38488,0,Rent,1,8775,2.51,1
